num_classes,subset_pct,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,f1_macro_mean,f1_macro_std,f1_macro_min,f1_macro_max,auroc_macro_mean,auroc_macro_std,auroc_macro_min,auroc_macro_max,auprc_macro_mean,auprc_macro_std,auprc_macro_min,auprc_macro_max,mcc_mean,mcc_std,mcc_min,mcc_max,precision_macro_mean,precision_macro_std,precision_macro_min,precision_macro_max,recall_macro_mean,recall_macro_std,recall_macro_min,recall_macro_max,num_samples_first,samples_per_class_first
5,30,0.957808,0.03138383235574223,0.894,0.9848,0.957808,0.03138383235574223,0.8939999999999999,0.9847999999999999,0.9576832777903814,0.03166257208110556,0.8939849231243086,0.9848113172200591,0.9961790279999999,0.00494587621705111,0.98556785,0.9994325250000001,0.9869559420817204,0.016508272794554017,0.9514168239544881,0.9979662979573657,0.9473623244908069,0.0391258374629382,0.8675773045819108,0.9810057389003589,0.9579564563553113,0.03154701681990863,0.8944385787880513,0.9848454419656019,0.957808,0.03138383235574223,0.8939999999999999,0.9847999999999999,9000,1800
5,40,0.9607040000000001,0.028965733778610444,0.901,0.9844,0.9607039999999999,0.02896573377861041,0.901,0.9844000000000002,0.9606342009879808,0.029175353986365594,0.8995246872694416,0.9844462523305776,0.996621875,0.004301754555707721,0.9881046,0.9995094499999999,0.9882955646449243,0.01453661558769432,0.9591024211947324,0.9981571233594824,0.9509823594530862,0.03607856542375982,0.8770746185226176,0.9805642290605742,0.9609605484728604,0.028888729192697474,0.9013099671890453,0.984743389702453,0.9607039999999999,0.02896573377861041,0.901,0.9844000000000002,12000,2400
5,50,0.9631919999999999,0.029074357545209248,0.9054,0.9864,0.9631919999999999,0.02907435754520925,0.9054,0.9864,0.9630181249025587,0.029435023272379134,0.9048689665828634,0.9864193941181503,0.996837857,0.004056957224693868,0.98833835,0.9995522749999999,0.9890620388869784,0.013663320889089687,0.9607842022131455,0.9982561473280647,0.9541338447848642,0.03612622551853865,0.8818234148553072,0.9830103708141185,0.9634073365521363,0.028948944216839557,0.9048589877728551,0.9864799017848759,0.9631919999999999,0.02907435754520925,0.9054,0.9864,15000,3000
5,60,0.964616,0.02861846257226269,0.9058,0.988,0.964616,0.028618462572262672,0.9057999999999999,0.9879999999999999,0.9646462713212006,0.028585681561369564,0.904126693601134,0.9880024934976166,0.997008952,0.003990652025025438,0.9887374999999998,0.9995883000000001,0.9895572026945623,0.013589895831441766,0.9615996717610518,0.9983710771515659,0.9558815885021928,0.03558804426542272,0.8832478387830424,0.9850003940002363,0.9651038517201657,0.027853868353593884,0.9064675465297402,0.9880065757908868,0.964616,0.028618462572262672,0.9057999999999999,0.9879999999999999,18000,3600
5,70,0.965376,0.027494988634294816,0.9066,0.9876,0.965376,0.027494988634294774,0.9065999999999999,0.9875999999999999,0.9652134068409084,0.027880923015052305,0.9035628424943957,0.987623883296326,0.997205548,0.003528422466459861,0.99015675,0.9996240999999999,0.9902544329114248,0.011963234799910651,0.9659940597532287,0.998512301219851,0.9568854824428551,0.0340808903804897,0.8855687536992666,0.9845150139684454,0.9657314924860073,0.02705882951710219,0.9104498904205542,0.9877069559739052,0.965376,0.027494988634294774,0.9065999999999999,0.9875999999999999,21000,4200
5,80,0.966096,0.02887641021087399,0.9058,0.9876,0.966096,0.028876410210874,0.9057999999999999,0.9876000000000001,0.9661392983875758,0.028816025618597165,0.9059097631807299,0.9876102992719484,0.99719981,0.0037312699520823376,0.98943895,0.9996306,0.9902080722225496,0.012741894293380303,0.963946445246736,0.9985726815897451,0.9576991644326892,0.035968390391852255,0.8824781500940113,0.9845081222255126,0.9664910350751825,0.028266016970144466,0.9069232691667635,0.9876531427559765,0.966096,0.028876410210874,0.9057999999999999,0.9876000000000001,24000,4800
5,90,0.96788,0.026342298052118896,0.915,0.9882,0.96788,0.026342298052118896,0.915,0.9882,0.967846568866421,0.02642730013235005,0.9148334962730365,0.988208827131778,0.9973269379999999,0.003524479857510298,0.989532075,0.999617325,0.9906162760256068,0.012041246290758506,0.9638394430185047,0.9984930372751343,0.9598926582181277,0.03288515997431151,0.8938537377459974,0.985252413871371,0.9679817972404904,0.026344246525664083,0.9150912135187651,0.9882272986264103,0.96788,0.026342298052118896,0.915,0.9882,27000,5400
5,100,0.968608,0.025983551207125883,0.916,0.9884,0.968608,0.025983551207125852,0.916,0.9884000000000001,0.9685248691865114,0.026169707541171962,0.9161988939096467,0.9884048835903865,0.9974605580000001,0.003307865589998461,0.9906507,0.9996510000000001,0.9911326757753792,0.011226788193281727,0.9678973946976134,0.9987127089657793,0.9608525238980371,0.03232835759424457,0.8951183872355856,0.9855034985436298,0.96880670266581,0.02575890792303628,0.9168476012383941,0.9884236559830724,0.968608,0.025983551207125852,0.916,0.9884000000000001,30000,6000
6,10,0.89492,0.030139418326122963,0.8521666666666666,0.941,0.8949199999999999,0.030139418326122967,0.8521666666666667,0.941,0.894760591980518,0.03032674786903291,0.8517084705845642,0.9407015995871867,0.9872066026666667,0.005760707546561152,0.9794912833333335,0.9957132666666667,0.9484305451708849,0.021685699675756672,0.9228845135651986,0.9813968605236022,0.8744806269425102,0.035801909348600926,0.8251482242550108,0.9293214702547622,0.8973433811730669,0.02882897775363634,0.8571862025775688,0.9410061914296728,0.8949199999999999,0.030139418326122967,0.8521666666666667,0.941,3600,600
6,20,0.90608,0.028232300256581588,0.869,0.949,0.90608,0.028232300256581584,0.8689999999999999,0.949,0.9056935211912321,0.028408016760586515,0.8687918374348146,0.9489028623275356,0.9896968660000001,0.004647664844812977,0.98406275,0.9962949833333333,0.9584889174175146,0.017618380903129886,0.9364819267403045,0.9839096475576566,0.8878133709127818,0.03362998695164675,0.8442241974696321,0.938819997078909,0.907837469218376,0.02740080096461639,0.8724632528820301,0.9489042972646146,0.90608,0.028232300256581584,0.8689999999999999,0.949,7200,1200
6,30,0.9147733333333333,0.02681231405875267,0.875,0.9555,0.9147733333333333,0.02681231405875264,0.875,0.9554999999999999,0.9145946288822333,0.026940591270346318,0.8754158232837642,0.9555893746132674,0.9910369440000001,0.004215650578331332,0.9855074,0.9971005833333334,0.9634591354770382,0.016274302820950774,0.9415497384734484,0.9868794686378259,0.8979661563614495,0.032052145229642025,0.8505964772691773,0.9466696774524851,0.9155615586248321,0.02648467255756366,0.8789596305454975,0.9560212623397778,0.9147733333333333,0.02681231405875264,0.875,0.9554999999999999,10800,1800
6,40,0.9197333333333333,0.025409698498364323,0.887,0.9583333333333334,0.9197333333333333,0.025409698498364334,0.887,0.9583333333333334,0.9196055375093796,0.025543072596744848,0.8866457762930255,0.9582195247053402,0.9919868926666666,0.0037951353021374134,0.9867773333333334,0.9973953333333333,0.9672082974542568,0.014629275995072018,0.9474664302427156,0.9886043624915972,0.9039429263372292,0.03036550236282981,0.8645271813032427,0.9501888846511581,0.9207278040310115,0.025073849544636605,0.8869516055780231,0.9590128459350248,0.9197333333333333,0.025409698498364334,0.887,0.9583333333333334,14400,2400
6,50,0.9230533333333334,0.02346592880784425,0.8938333333333334,0.9585,0.9230533333333334,0.023465928807844268,0.8938333333333334,0.9585,0.9229811287934987,0.023508476576763762,0.8930540142992579,0.9583489233505332,0.9925964933333333,0.003418864216495492,0.9887391666666666,0.9974698499999999,0.9694677445888614,0.01331721246500962,0.9548241941243895,0.9891429190561069,0.9078561958533262,0.028068721955682312,0.8730429488528069,0.9502975372094437,0.9238224742668387,0.02313884660944643,0.8944200166186124,0.9586868863793301,0.9230533333333334,0.023465928807844268,0.8938333333333334,0.9585,18000,3000
6,60,0.9268333333333334,0.023564578329599975,0.9006666666666666,0.9626666666666667,0.9268333333333334,0.023564578329599968,0.9006666666666666,0.9626666666666667,0.926675542004794,0.02372132301902355,0.8988819901751683,0.9626526341485658,0.9931749379999999,0.003268737217719917,0.9895587333333333,0.9979807166666667,0.9717896561077113,0.012783793798240954,0.9576124750556022,0.9910401642823351,0.9123870564582681,0.028151963755193656,0.8814589421919677,0.9552061770199172,0.9274121279724329,0.023282906679305614,0.9005599712066328,0.9626700015702735,0.9268333333333334,0.023564578329599968,0.9006666666666666,0.9626666666666667,21600,3600
6,70,0.9287399999999999,0.022198550586652013,0.9041666666666667,0.9621666666666666,0.9287399999999999,0.022198550586652016,0.9041666666666668,0.9621666666666666,0.9286002449307766,0.02231216292108671,0.9043302839246321,0.9619961056208113,0.9935717573333334,0.003082768381591263,0.9902919333333333,0.9979531333333332,0.973320977919943,0.012177110439923648,0.9596852713879885,0.9906401206021953,0.9146360803219991,0.026555027462978227,0.8851124459270252,0.9547563700733571,0.9291554666772953,0.02207243889668463,0.9050589176855225,0.9625983093664972,0.9287399999999999,0.022198550586652016,0.9041666666666668,0.9621666666666666,25200,4200
6,80,0.93038,0.023410958181222793,0.9023333333333333,0.9646666666666667,0.93038,0.023410958181222807,0.9023333333333334,0.9646666666666666,0.9302705549454103,0.023525237322392423,0.9016194694002815,0.9646657217860057,0.9937554133333333,0.003103366069723071,0.990358,0.9981914000000001,0.9742067598545332,0.01234758639608431,0.9598427565598989,0.9919744608331955,0.9166076561018606,0.02800700541323474,0.8830265253593589,0.9576073736051652,0.9308850614596027,0.023241124618403945,0.9019996344346536,0.9647009633332878,0.93038,0.023410958181222807,0.9023333333333334,0.9646666666666666,28800,4800
6,90,0.9333400000000001,0.020859343762981188,0.902,0.9631666666666666,0.9333400000000001,0.0208593437629812,0.902,0.9631666666666666,0.9331192950508138,0.021060081389794743,0.9003171837779438,0.9632891651551049,0.9941334146666666,0.002793808671106193,0.9905973666666666,0.9982251666666665,0.9756276287117963,0.01106150345428117,0.9611109858698622,0.9920477112105773,0.9201436930589203,0.024950024504623813,0.882899833360247,0.9558754852813492,0.9335599228379979,0.020859214527431176,0.9011667030180258,0.9637722204261226,0.9333400000000001,0.0208593437629812,0.902,0.9631666666666666,32400,5400
6,100,0.93314,0.021210512330760278,0.909,0.9645,0.93314,0.02121051233076023,0.9090000000000001,0.9645,0.9330239764051081,0.02129053847670477,0.9088759108340171,0.9644781790547343,0.994209456,0.002852065785644736,0.9908495666666667,0.9983664333333334,0.9759288663151863,0.011367846262729442,0.9618172528622582,0.9926671489819303,0.9198762772323853,0.025413047895841655,0.8909892365100911,0.9574323617607505,0.9334277418867579,0.02118456557173415,0.9093544420081582,0.9646776218334576,0.93314,0.02121051233076023,0.9090000000000001,0.9645,36000,6000
7,10,0.9136514285714286,0.04724064677248813,0.8305714285714285,0.9628571428571429,0.9136514285714286,0.047240646772488105,0.8305714285714286,0.9628571428571429,0.9135356305412771,0.047376261011748126,0.829243801114289,0.9628665461207301,0.9911728633333332,0.007705219753646265,0.9764026666666666,0.9986236785714286,0.9596595849909234,0.03348285582731775,0.896878187510354,0.9928782381154119,0.8995687608711832,0.05490213582520027,0.8025907387074931,0.9566925660517047,0.9152447071458971,0.046311357287992204,0.8294332344317255,0.9631797400579656,0.9136514285714286,0.047240646772488105,0.8305714285714286,0.9628571428571429,4200,600
7,20,0.9236685714285714,0.041476505930679454,0.8562857142857143,0.9717142857142858,0.9236685714285714,0.041476505930679475,0.8562857142857142,0.9717142857142856,0.9239147502934031,0.04134441933041027,0.8575310053573532,0.9717296082377189,0.9929176047619047,0.006097138667636315,0.9826227380952381,0.9988616071428572,0.9672830922308842,0.026670524858283303,0.9237538439691779,0.9942784025373094,0.9111721848466875,0.0482330840542111,0.8331035762794999,0.9670457285291991,0.9254109082159228,0.04042183559323241,0.8594329145257678,0.9720189131324067,0.9236685714285714,0.041476505930679475,0.8562857142857142,0.9717142857142856,8400,1200
7,30,0.9300857142857143,0.041374533723249694,0.8537142857142858,0.9751428571428571,0.9300857142857143,0.041374533723249715,0.8537142857142855,0.9751428571428571,0.9296350962213468,0.041934988105698026,0.8525048737756329,0.9751765007607275,0.9938794471428571,0.005646345105222109,0.9832191904761906,0.999175,0.9715129008512119,0.02477668528473971,0.9265533144606145,0.9957376823944118,0.9186915406377397,0.04800378378462994,0.8302613725613232,0.9710097563851382,0.9307071170691628,0.04090640657201085,0.8574309504646234,0.9752685445393406,0.9300857142857143,0.041374533723249715,0.8537142857142855,0.9751428571428571,12600,1800
7,40,0.9350571428571429,0.037868843654485805,0.867,0.9761428571428571,0.9350571428571428,0.037868843654485805,0.867,0.9761428571428571,0.9347017323370593,0.03834699185096938,0.8649302238210375,0.9761718391265924,0.9945072152380952,0.005031062510839655,0.9857886190476189,0.9992845595238096,0.9742162577789882,0.022325298983595546,0.9360930215246172,0.9960604404106709,0.9244042687913263,0.04400261180863043,0.8459591476989379,0.972182916145494,0.935345437236891,0.03777877071435201,0.8694237719415577,0.9762982654877186,0.9350571428571428,0.037868843654485805,0.867,0.9761428571428571,16800,2400
7,50,0.9388228571428572,0.036202714409450644,0.8788571428571429,0.9772857142857143,0.9388228571428572,0.03620271440945066,0.8788571428571429,0.9772857142857144,0.9387887438397508,0.036347104509553835,0.8788928884830911,0.9772946619101581,0.995017200952381,0.004503618784827692,0.986995261904762,0.9993984166666666,0.9762712466419547,0.020344511873506554,0.9414410437220369,0.9966499618076303,0.9287391561481031,0.04215083663060491,0.858892012232914,0.9735257292342705,0.9393858755843978,0.03601486886120392,0.8801886160336616,0.9774579514243934,0.9388228571428572,0.03620271440945066,0.8788571428571429,0.9772857142857144,21000,3000
